plus_minus,game_id,season_id,team_id,matchup,game_date,elo,opponent_id,avg_opp_elo
8.0,0021900001,22019,1610612761,TOR vs. NOP,2019-10-22,1518.0,1610612740,1500.0
-8.0,0021900001,22019,1610612740,NOP @ TOR,2019-10-22,1482.0,1610612761,1500.0
-10.0,0021900002,22019,1610612747,LAL @ LAC,2019-10-22,1482.0,1610612746,1500.0
10.0,0021900002,22019,1610612746,LAC vs. LAL,2019-10-22,1518.0,1610612747,1500.0
-1.0,0021900003,22019,1610612741,CHI @ CHA,2019-10-23,1482.0,1610612766,1500.0
1.0,0021900003,22019,1610612766,CHA vs. CHI,2019-10-23,1518.0,1610612741,1500.0
9.0,0021900004,22019,1610612765,DET @ IND,2019-10-23,1518.0,1610612754,1500.0
-9.0,0021900004,22019,1610612754,IND vs. DET,2019-10-23,1482.0,1610612765,1500.0
-9.0,0021900005,22019,1610612739,CLE @ ORL,2019-10-23,1482.0,1610612753,1500.0
9.0,0021900005,22019,1610612753,ORL vs. CLE,2019-10-23,1518.0,1610612739,1500.0
1.0,0021900006,22019,1610612750,MIN @ BKN,2019-10-23,1518.0,1610612751,1500.0
-1.0,0021900006,22019,1610612751,BKN vs. MIN,2019-10-23,1482.0,1610612750,1500.0
-19.0,0021900007,22019,1610612763,MEM @ MIA,2019-10-23,1482.0,1610612748,1500.0
19.0,0021900007,22019,1610612748,MIA vs. MEM,2019-10-23,1518.0,1610612763,1500.0
14.0,0021900008,22019,1610612755,PHI vs. BOS,2019-10-23,1518.0,1610612738,1500.0
-14.0,0021900008,22019,1610612738,BOS @ PHI,2019-10-23,1482.0,1610612755,1500.0
8.0,0021900009,22019,1610612742,DAL vs. WAS,2019-10-23,1518.0,1610612764,1500.0
-8.0,0021900009,22019,1610612764,WAS @ DAL,2019-10-23,1482.0,1610612742,1500.0
-9.0,0021900010,22019,1610612752,NYK @ SAS,2019-10-23,1482.0,1610612759,1500.0
9.0,0021900010,22019,1610612759,SAS vs. NYK,2019-10-23,1518.0,1610612752,1500.0
5.0,0021900011,22019,1610612762,UTA vs. OKC,2019-10-23,1518.0,1610612760,1500.0
-5.0,0021900011,22019,1610612760,OKC @ UTA,2019-10-23,1482.0,1610612762,1500.0
29.0,0021900012,22019,1610612756,PHX vs. SAC,2019-10-23,1518.0,1610612758,1500.0
-29.0,0021900012,22019,1610612758,SAC @ PHX,2019-10-23,1482.0,1610612756,1500.0
8.0,0021900013,22019,1610612743,DEN @ POR,2019-10-23,1518.0,1610612757,1500.0
-8.0,0021900013,22019,1610612757,POR vs. DEN,2019-10-23,1482.0,1610612743,1500.0
17.0,0021900014,22019,1610612737,ATL @ DET,2019-10-24,1518.931713512082,1610612765,1500.0
-17.0,0021900014,22019,1610612765,DET vs. ATL,2019-10-24,1507.4823813821765,1610612737,1482.0
6.0,0021900015,22019,1610612749,MIL @ HOU,2019-10-24,1518.0,1610612745,1500.0
-6.0,0021900015,22019,1610612745,HOU vs. MIL,2019-10-24,1482.0,1610612749,1500.0
-19.0,0021900016,22019,1610612744,GSW vs. LAC,2019-10-24,1482.931713512082,1610612746,1500.0
19.0,0021900016,22019,1610612746,LAC @ GSW,2019-10-24,1527.4823813821765,1610612744,1482.0
-6.0,0021900017,22019,1610612761,TOR @ BOS,2019-10-25,1506.9675290537807,1610612738,1482.0
6.0,0021900017,22019,1610612738,BOS vs. TOR,2019-10-25,1493.0324709462193,1610612761,1518.0
22.0,0021900018,22019,1610612750,MIN @ CHA,2019-10-25,1528.0,1610612766,1482.0
-22.0,0021900018,22019,1610612766,CHA vs. MIN,2019-10-25,1508.0,1610612750,1482.0
-4.0,0021900019,22019,1610612752,NYK @ BKN,2019-10-25,1472.0,1610612751,1518.0
4.0,0021900019,22019,1610612751,BKN vs. NYK,2019-10-25,1492.0,1610612752,1518.0
-8.0,0021900020,22019,1610612763,MEM vs. CHI,2019-10-25,1472.0,1610612741,1518.0
8.0,0021900020,22019,1610612741,CHI @ MEM,2019-10-25,1492.0,1610612763,1518.0
-7.0,0021900021,22019,1610612740,NOP vs. DAL,2019-10-25,1473.0324709462193,1610612742,1518.0
7.0,0021900021,22019,1610612742,DAL @ NOP,2019-10-25,1526.9675290537807,1610612740,1482.0
-12.0,0021900022,22019,1610612760,OKC vs. WAS,2019-10-25,1472.0,1610612764,1518.0
12.0,0021900022,22019,1610612764,WAS @ OKC,2019-10-25,1492.0,1610612760,1518.0
1.0,0021900023,22019,1610612743,DEN vs. PHX,2019-10-25,1528.0,1610612756,1482.0
-1.0,0021900023,22019,1610612756,PHX @ DEN,2019-10-25,1508.0,1610612743,1482.0
10.0,0021900024,22019,1610612757,POR @ SAC,2019-10-25,1492.0,1610612758,1518.0
-10.0,0021900024,22019,1610612758,SAC vs. POR,2019-10-25,1472.0,1610612757,1518.0
-9.0,0021900025,22019,1610612762,UTA @ LAL,2019-10-25,1506.9675290537807,1610612747,1482.0
9.0,0021900025,22019,1610612747,LAL vs. UTA,2019-10-25,1493.0324709462193,1610612762,1518.0
5.0,0021900026,22019,1610612748,MIA @ MIL,2019-10-26,1528.0,1610612749,1482.0
-5.0,0021900026,22019,1610612749,MIL vs. MIA,2019-10-26,1508.0,1610612748,1482.0
6.0,0021900027,22019,1610612755,PHI @ DET,2019-10-26,1527.6973710396196,1610612765,1482.0
-6.0,0021900027,22019,1610612765,DET vs. PHI,2019-10-26,1497.785010342557,1610612755,1500.465856756041
4.0,0021900028,22019,1610612737,ATL vs. ORL,2019-10-26,1528.9048967058177,1610612753,1507.4823813821765
-4.0,0021900028,22019,1610612753,ORL @ ATL,2019-10-26,1508.0268168062644,1610612737,1482.0
23.0,0021900029,22019,1610612738,BOS @ NYK,2019-10-26,1502.4278461685105,1610612752,1512.4837645268904
-23.0,0021900029,22019,1610612752,NYK vs. BOS,2019-10-26,1462.6046247777088,1610612738,1505.0
-11.0,0021900030,22019,1610612754,IND @ CLE,2019-10-26,1472.0,1610612739,1518.0
11.0,0021900030,22019,1610612739,CLE vs. IND,2019-10-26,1492.0,1610612754,1518.0
-24.0,0021900031,22019,1610612741,CHI vs. TOR,2019-10-26,1482.4305338081683,1610612761,1495.0
24.0,0021900031,22019,1610612761,TOR @ CHI,2019-10-26,1516.5369952456124,1610612741,1487.5162354731096
3.0,0021900032,22019,1610612745,HOU vs. NOP,2019-10-26,1491.7419510665109,1610612740,1518.0
-3.0,0021900032,22019,1610612740,NOP @ HOU,2019-10-26,1463.2905198797084,1610612745,1522.4837645268904
-2.0,0021900033,22019,1610612764,WAS @ SAS,2019-10-26,1482.74694634333,1610612759,1495.0
2.0,0021900033,22019,1610612759,SAS vs. WAS,2019-10-26,1527.25305365667,1610612764,1482.0
-32.0,0021900034,22019,1610612758,SAC @ UTA,2019-10-26,1463.0030618879969,1610612762,1505.0
32.0,0021900034,22019,1610612762,UTA vs. SAC,2019-10-26,1515.9644671657838,1610612758,1487.5162354731096
8.0,0021900035,22019,1610612756,PHX vs. LAC,2019-10-26,1518.560161014553,1610612746,1505.0
-8.0,0021900035,22019,1610612746,LAC @ PHX,2019-10-26,1516.9222203676236,1610612756,1482.465856756041
-28.0,0021900036,22019,1610612744,GSW @ OKC,2019-10-27,1472.6171772932655,1610612760,1527.4823813821765
28.0,0021900036,22019,1610612760,OKC vs. GSW,2019-10-27,1482.3145362188166,1610612744,1505.0
-1.0,0021900037,22019,1610612751,BKN @ MEM,2019-10-27,1481.4249887221547,1610612763,1495.0
1.0,0021900037,22019,1610612763,MEM vs. BKN,2019-10-27,1482.5750112778453,1610612751,1505.0
2.0,0021900038,22019,1610612757,POR @ DAL,2019-10-27,1503.0030618879969,1610612742,1495.0
-2.0,0021900038,22019,1610612742,DAL vs. POR,2019-10-27,1515.9644671657838,1610612757,1477.5162354731096
-7.0,0021900039,22019,1610612748,MIA @ MIN,2019-10-27,1518.0,1610612750,1495.0
7.0,0021900039,22019,1610612750,MIN vs. MIA,2019-10-27,1538.0,1610612748,1495.0
19.0,0021900040,22019,1610612747,LAL vs. CHA,2019-10-27,1503.4630047543876,1610612766,1512.4837645268904
-19.0,0021900040,22019,1610612766,CHA @ LAL,2019-10-27,1497.5694661918317,1610612747,1505.0
-2.0,0021900041,22019,1610612754,IND @ DET,2019-10-28,1462.740792684014,1610612765,1505.0
2.0,0021900041,22019,1610612765,DET vs. IND,2019-10-28,1507.044217658543,1610612754,1509.5430281839006
7.0,0021900042,22019,1610612752,NYK vs. CHI,2019-10-28,1473.174641738595,1610612741,1504.1426153895036
-7.0,0021900042,22019,1610612741,CHI @ NYK,2019-10-28,1471.860516847282,1610612752,1502.1789984152042
2.0,0021900043,22019,1610612737,ATL vs. PHI,2019-10-28,1538.870141463278,1610612755,1507.7545990942203
-2.0,0021900043,22019,1610612755,PHI @ ATL,2019-10-28,1517.7321262821592,1610612737,1489.8925051712786
9.0,0021900044,22019,1610612761,TOR vs. ORL,2019-10-28,1526.2921015946802,1610612753,1485.8210015847958
-9.0,0021900044,22019,1610612753,ORL @ TOR,2019-10-28,1498.2717104571966,1610612761,1505.452448352909
4.0,0021900045,22019,1610612745,HOU vs. OKC,2019-10-28,1501.470674829518,1610612760,1490.6452599398542
-4.0,0021900045,22019,1610612760,OKC @ HOU,2019-10-28,1472.5858124558094,1610612745,1494.205725764422
-17.0,0021900046,22019,1610612739,CLE @ MIL,2019-10-28,1482.4601917459513,1610612749,1495.0
17.0,0021900046,22019,1610612749,MIL vs. CLE,2019-10-28,1517.5398082540487,1610612739,1505.0
11.0,0021900047,22019,1610612744,GSW @ NOP,2019-10-28,1482.3487989769062,1610612740,1504.8984588004964
-11.0,0021900047,22019,1610612740,NOP vs. GSW,2019-10-28,1453.5588981960677,1610612744,1512.2364933734304
-3.0,0021900048,22019,1610612757,POR @ SAS,2019-10-28,1493.6999015423019,1610612759,1501.988155721928
3.0,0021900048,22019,1610612759,SAS vs. POR,2019-10-28,1536.556214002365,1610612757,1482.373473171665
-1.0,0021900049,22019,1610612756,PHX vs. UTA,2019-10-28,1508.4854523299996,1610612762,1508.9740734558745
1.0,0021900049,22019,1610612762,UTA @ PHX,2019-10-28,1526.0391758503372,1610612756,1479.3451776114055
-7.0,0021900050,22019,1610612758,SAC vs. DEN,2019-10-28,1454.8523013853105,1610612743,1508.6548223885945
7.0,0021900050,22019,1610612743,DEN @ SAC,2019-10-28,1536.1507605026864,1610612758,1495.0
15.0,0021900051,22019,1610612746,LAC vs. CHA,2019-10-28,1526.3657786944893,1610612766,1494.4972915088783
-15.0,0021900051,22019,1610612766,CHA @ LAC,2019-10-28,1488.125907864966,1610612746,1504.4876682514625
-15.0,0021900052,22019,1610612737,ATL @ MIA,2019-10-29,1528.2701719545535,1610612748,1511.0804414902
15.0,0021900052,22019,1610612748,MIA vs. ATL,2019-10-29,1528.5999695087246,1610612737,1509.3333333333333
3.0,0021900053,22019,1610612742,DAL @ DEN,2019-10-29,1526.5448225029525,1610612743,1486.011844278072
-3.0,0021900053,22019,1610612743,DEN vs. DAL,2019-10-29,1525.5704051655177,1610612742,1481.6174337951036
-29.0,0021900054,22019,1610612763,MEM @ LAL,2019-10-29,1473.1754927576642,1610612747,1497.141662907385
29.0,0021900054,22019,1610612747,LAL vs. MEM,2019-10-29,1512.8625232745687,1610612763,1507.5123317485375
6.0,0021900055,22019,1610612739,CLE vs. CHI,2019-10-30,1492.1552031958763,1610612741,1502.5132694180163
-6.0,0021900055,22019,1610612741,CHI @ CLE,2019-10-30,1462.165505397357,1610612739,1494.927909246052
-12.0,0021900056,22019,1610612752,NYK @ ORL,2019-10-30,1463.895739668138,1610612753,1496.072090753948
12.0,0021900056,22019,1610612753,ORL vs. NYK,2019-10-30,1507.5506125276536,1610612752,1512.3989994334993
-22.0,0021900057,22019,1610612750,MIN @ PHI,2019-10-30,1527.417304531247,1610612755,1502.6666666666667
22.0,0021900057,22019,1610612755,PHI vs. MIN,2019-10-30,1528.3148217509122,1610612750,1506.2183839352783
11.0,0021900058,22019,1610612738,BOS vs. MIL,2019-10-30,1512.862529313394,1610612749,1495.8573846104964
-11.0,0021900058,22019,1610612749,MIL @ BOS,2019-10-30,1507.1051251091653,1610612738,1497.4867305819837
-10.0,0021900059,22019,1610612751,BKN vs. IND,2019-10-30,1470.8877321490836,1610612754,1490.858337092615
10.0,0021900059,22019,1610612754,IND @ BKN,2019-10-30,1473.278049257085,1610612751,1505.681405886181
12.0,0021900060,22019,1610612761,TOR vs. DET,2019-10-30,1535.7386690343096,1610612765,1488.933678802896
-12.0,0021900060,22019,1610612765,DET @ TOR,2019-10-30,1497.5976502189135,1610612761,1497.842469308929
1.0,0021900061,22019,1610612745,HOU @ WAS,2019-10-30,1510.9322837123684,1610612764,1484.6254441118392
-1.0,0021900061,22019,1610612764,WAS vs. HOU,2019-10-30,1473.2853374604795,1610612745,1505.7510178855566
-3.0,0021900062,22019,1610612760,OKC vs. POR,2019-10-30,1463.1927777712986,1610612757,1496.0219630306958
3.0,0021900062,22019,1610612757,POR @ OKC,2019-10-30,1503.0929362268128,1610612760,1510.6301702920373
14.0,0021900063,22019,1610612762,UTA vs. LAC,2019-10-30,1536.0485762330716,1610612746,1486.630246291054
-14.0,0021900063,22019,1610612746,LAC @ UTA,2019-10-30,1516.356378311755,1610612762,1492.9044455979001
-7.0,0021900064,22019,1610612758,SAC vs. CHA,2019-10-30,1445.8070755706335,1610612766,1515.5288069171174
7.0,0021900064,22019,1610612766,CHA @ SAC,2019-10-30,1497.171133679643,1610612758,1509.9571958622191
-11.0,0021900065,22019,1610612744,GSW vs. PHX,2019-10-30,1473.0996564603458,1610612756,1487.7852719323537
11.0,0021900065,22019,1610612756,PHX @ GSW,2019-10-30,1517.73459484656,1610612744,1513.2403490544903
-9.0,0021900066,22019,1610612737,ATL vs. MIA,2019-10-31,1518.2796642883518,1610612748,1515.4603234948313
9.0,0021900066,22019,1610612748,MIA @ ATL,2019-10-31,1538.5904771749263,1610612737,1514.0675429886383
-15.0,0021900067,22019,1610612743,DEN @ NOP,2019-10-31,1513.5269259328288,1610612740,1492.8492809720658
15.0,0021900067,22019,1610612740,NOP vs. DEN,2019-10-31,1465.6023774287567,1610612743,1504.7645697742994
6.0,0021900068,22019,1610612746,LAC vs. SAS,2019-10-31,1526.9371221154888,1610612759,1501.5332717249346
-6.0,0021900068,22019,1610612759,SAS @ LAC,2019-10-31,1525.9754701986312,1610612746,1486.1489492952105
7.0,0021900069,22019,1610612751,BKN vs. HOU,2019-11-01,1482.0352302553401,1610612745,1486.4632651337326
-7.0,0021900069,22019,1610612745,HOU @ BKN,2019-11-01,1499.7847856061119,1610612751,1481.7904174489993
-7.0,0021900070,22019,1610612739,CLE @ IND,2019-11-01,1481.6124090444573,1610612754,1492.4263284128515
7.0,0021900070,22019,1610612754,IND vs. CLE,2019-11-01,1483.820843408504,1610612739,1496.9829874519066
-32.0,0021900071,22019,1610612753,ORL vs. MIL,2019-11-01,1497.5377903760689,1610612749,1500.273184492159
32.0,0021900071,22019,1610612749,MIL @ ORL,2019-11-01,1517.11794726075,1610612753,1501.3306802648362
2.0,0021900072,22019,1610612738,BOS vs. NYK,2019-11-01,1521.4624099617536,1610612752,1498.6693197351638
-2.0,0021900072,22019,1610612752,NYK @ BOS,2019-11-01,1455.2958590197784,1610612738,1498.3677951086893
-6.0,0021900073,22019,1610612765,DET @ CHI,2019-11-01,1486.5813519448668,1610612741,1505.421709254005
6.0,0021900073,22019,1610612741,CHI vs. DET,2019-11-01,1473.1818036714037,1610612765,1494.3733680360167
-9.0,0021900074,22019,1610612742,DAL vs. LAL,2019-11-01,1516.151217727788,1610612747,1495.9014844999335
9.0,0021900074,22019,1610612747,LAL @ DAL,2019-11-01,1523.2561280497332,1610612742,1498.9281220008193
1.0,0021900075,22019,1610612758,SAC vs. UTA,2019-11-01,1458.3475606805093,1610612762,1511.8572722696226
-1.0,0021900075,22019,1610612762,UTA @ SAC,2019-11-01,1523.5080911231958,1610612758,1492.575472695194
-17.0,0021900076,22019,1610612744,GSW vs. SAS,2019-11-01,1464.6099028543883,1610612759,1495.2726026609052
17.0,0021900076,22019,1610612759,SAS @ GSW,2019-11-01,1534.4652238045887,1610612744,1496.34599250028
-11.0,0021900077,22019,1610612740,NOP @ OKC,2019-11-02,1455.533024687557,1610612760,1506.5170410060052
11.0,0021900077,22019,1610612760,OKC vs. NOP,2019-11-02,1473.2621305124983,1610612740,1497.4361576699193
-4.0,0021900078,22019,1610612751,BKN @ DET,2019-11-02,1472.166070688702,1610612765,1489.1275692282084
4.0,0021900078,22019,1610612765,DET vs. BKN,2019-11-02,1496.450511511505,1610612751,1500.0483916569049
4.0,0021900079,22019,1610612743,DEN @ ORL,2019-11-02,1523.0670462289065,1610612753,1487.3999002634039
-4.0,0021900079,22019,1610612753,ORL vs. DEN,2019-11-02,1487.9976700799912,1610612743,1503.6421370458772
-22.0,0021900080,22019,1610612764,WAS vs. MIN,2019-11-02,1464.8308947798844,1610612750,1507.0463343422596
22.0,0021900080,22019,1610612750,MIN @ WAS,2019-11-02,1535.8717472118421,1610612764,1509.078705437728
9.0,0021900081,22019,1610612756,PHX @ MEM,2019-11-02,1526.4590666128986,1610612763,1505.2122105356614
-9.0,0021900081,22019,1610612763,MEM vs. PHX,2019-11-02,1464.4510209913255,1610612756,1501.0718779991807
10.0,0021900082,22019,1610612749,MIL vs. TOR,2019-11-02,1527.6533821531214,1610612761,1500.5721022870828
-10.0,0021900082,22019,1610612761,TOR @ MIL,2019-11-02,1525.2032341419383,1610612749,1490.6664730860996
-6.0,0021900083,22019,1610612744,GSW vs. CHA,2019-11-02,1455.5443561820778,1610612766,1503.1111268896418
6.0,0021900083,22019,1610612766,CHA @ GSW,2019-11-02,1506.2366803519535,1610612744,1497.127171803902
1.0,0021900084,22019,1610612755,PHI @ POR,2019-11-02,1537.5901500781035,1610612757,1511.5181140842706
-1.0,0021900084,22019,1610612757,POR vs. PHI,2019-11-02,1493.8176078996214,1610612755,1501.1426917878896
-13.0,0021900085,22019,1610612741,CHI @ IND,2019-11-03,1463.487924174785,1610612754,1493.0746986874917
13.0,0021900085,22019,1610612754,IND vs. CHI,2019-11-03,1493.5147229051229,1610612741,1493.9088717704167
-29.0,0021900086,22019,1610612745,HOU @ MIA,2019-11-03,1490.8970817187528,1610612748,1481.8393800102674
29.0,0021900086,22019,1610612748,MIA vs. HOU,2019-11-03,1547.4781810622853,1610612745,1514.909967248581
21.0,0021900087,22019,1610612758,SAC @ NYK,2019-11-03,1468.2597279048587,1610612752,1513.7990754118848
-21.0,0021900087,22019,1610612752,NYK vs. SAC,2019-11-03,1445.383691795429,1610612758,1502.2168975842
-7.0,0021900088,22019,1610612759,SAS vs. LAL,2019-11-03,1524.1427119835505,1610612747,1489.9987745711019
7.0,0021900088,22019,1610612747,LAL @ SAS,2019-11-03,1533.5786398707714,1610612759,1502.372741146213
20.0,0021900089,22019,1610612742,DAL @ CLE,2019-11-03,1525.1603727574507,1610612739,1501.3724132098935
-20.0,0021900089,22019,1610612739,CLE vs. DAL,2019-11-03,1472.6032540147946,1610612742,1490.705231411982
11.0,0021900090,22019,1610612746,LAC vs. UTA,2019-11-03,1536.8384298743579,1610612762,1505.6069714705507
-11.0,0021900090,22019,1610612762,UTA @ LAC,2019-11-03,1513.6067833643267,1610612746,1486.8708206927467
-16.0,0021900091,22019,1610612765,DET @ WAS,2019-11-04,1485.5429301016177,1610612764,1496.0652029471617
16.0,0021900091,22019,1610612764,WAS vs. DET,2019-11-04,1475.7384761897717,1610612765,1512.811416916176
10.0,0021900092,22019,1610612751,BKN vs. NOP,2019-11-04,1481.687698545504,1610612740,1490.348059608758
-10.0,0021900092,22019,1610612740,NOP @ BKN,2019-11-04,1446.0113968307548,1610612751,1500.9745559237542
-7.0,0021900093,22019,1610612763,MEM vs. HOU,2019-11-04,1455.210733132612,1610612745,1506.1493157219245
7.0,0021900093,22019,1610612745,HOU @ MEM,2019-11-04,1500.1373695774664,1610612763,1492.7791801856038
-28.0,0021900094,22019,1610612750,MIN vs. MIL,2019-11-04,1525.635247758684,1610612749,1500.2291433061594
28.0,0021900094,22019,1610612749,MIL @ MIN,2019-11-04,1537.8898816062795,1610612750,1504.6772909295587
5.0,0021900095,22019,1610612756,PHX vs. PHI,2019-11-04,1536.7793353790419,1610612755,1498.4186789449386
-5.0,0021900095,22019,1610612755,PHI @ PHX,2019-11-04,1527.2698813119603,1610612756,1507.9780128473408
-9.0,0021900096,22019,1610612757,POR @ GSW,2019-11-04,1482.7204496068348,1610612744,1507.2172681695918
9.0,0021900096,22019,1610612744,GSW vs. POR,2019-11-04,1466.6415144748644,1610612757,1503.632052466694
2.0,0021900097,22019,1610612766,CHA vs. IND,2019-11-05,1515.8706765452225,1610612754,1490.196702533598
-2.0,0021900097,22019,1610612754,IND @ CHA,2019-11-05,1483.8807267118539,1610612766,1488.8387138378114
6.0,0021900098,22019,1610612738,BOS @ CLE,2019-11-05,1530.065327958514,1610612739,1489.9946275920865
-6.0,0021900098,22019,1610612739,CLE vs. BOS,2019-11-05,1464.0003360180342,1610612738,1496.44775496956
8.0,0021900099,22019,1610612737,ATL vs. SAS,2019-11-05,1528.4484003492992,1610612759,1520.0863542308502
-8.0,0021900099,22019,1610612759,SAS @ ATL,2019-11-05,1513.9739759226031,1610612737,1497.26208545438
6.0,0021900100,22019,1610612747,LAL @ CHI,2019-11-05,1541.5881962433195,1610612741,1506.0010696191025
-6.0,0021900100,22019,1610612741,CHI vs. LAL,2019-11-05,1455.4783678022368,1610612747,1493.1375592900106
8.0,0021900101,22019,1610612760,OKC vs. ORL,2019-11-05,1483.685999312698,1610612753,1490.452302172859
-8.0,0021900101,22019,1610612753,ORL @ OKC,2019-11-05,1477.5738012797915,1610612760,1506.8796219097153
20.0,0021900102,22019,1610612743,DEN vs. MIA,2019-11-05,1533.7685012821476,1610612748,1487.4995285661685
-20.0,0021900102,22019,1610612748,MIA @ DEN,2019-11-05,1536.7767260090443,1610612743,1510.9078196602763
20.0,0021900103,22019,1610612765,DET vs. NYK,2019-11-06,1494.3921746343751,1610612752,1493.5243621024879
-20.0,0021900103,22019,1610612752,NYK @ DET,2019-11-06,1436.5344472626716,1610612765,1497.365873344294
-15.0,0021900104,22019,1610612764,WAS @ IND,2019-11-06,1465.9727861044842,1610612754,1508.2666691137497
15.0,0021900104,22019,1610612754,IND vs. WAS,2019-11-06,1493.6464167971415,1610612764,1492.700422796013
20.0,0021900105,22019,1610612741,CHI @ ATL,2019-11-06,1467.5482686099901,1610612737,1499.1938889091741
-20.0,0021900105,22019,1610612737,ATL vs. CHI,2019-11-06,1516.3784995415458,1610612741,1519.067624512809
-4.0,0021900106,22019,1610612758,SAC @ TOR,2019-11-06,1459.8841744007386,1610612761,1504.0254491809626
4.0,0021900106,22019,1610612761,TOR vs. SAC,2019-11-06,1533.5787876460583,1610612758,1496.8309579306033
17.0,0021900107,22019,1610612745,HOU vs. GSW,2019-11-06,1509.1762572636326,1610612744,1487.4122591780335
-17.0,0021900107,22019,1610612744,GSW @ HOU,2019-11-06,1457.6026267886982,1610612745,1500.6446806295712
-16.0,0021900108,22019,1610612750,MIN @ MEM,2019-11-06,1513.6355790291773,1610612763,1506.505933022846
16.0,0021900108,22019,1610612763,MEM vs. MIN,2019-11-06,1467.2104018621187,1610612750,1505.147324697848
1.0,0021900109,22019,1610612742,DAL vs. ORL,2019-11-06,1533.7992219878806,1610612753,1496.5775533440437
-1.0,0021900109,22019,1610612753,ORL @ DAL,2019-11-06,1468.9349520493615,1610612742,1503.5662472529987
-2.0,0021900110,22019,1610612755,PHI @ UTA,2019-11-06,1516.8768283390782,1610612762,1512.778233269291
2.0,0021900110,22019,1610612762,UTA vs. PHI,2019-11-06,1523.9998363372088,1610612755,1494.009050575834
-5.0,0021900111,22019,1610612746,LAC vs. MIL,2019-11-06,1526.8686929955174,1610612749,1506.74980174109
5.0,0021900111,22019,1610612749,MIL @ LAC,2019-11-06,1547.8596184851199,1610612746,1507.671284762291
-21.0,0021900112,22019,1610612766,CHA vs. BOS,2019-11-07,1506.2790042901768,1610612738,1489.2944202733488
21.0,0021900112,22019,1610612738,BOS @ CHA,2019-11-07,1539.6570002135597,1610612766,1485.662245663078
-9.0,0021900113,22019,1610612760,OKC @ SAS,2019-11-07,1474.555555704593,1610612759,1488.612516330992
9.0,0021900113,22019,1610612759,SAS vs. OKC,2019-11-07,1523.1044195307081,1610612760,1501.7172732965114
16.0,0021900114,22019,1610612748,MIA @ PHX,2019-11-07,1546.77680111275,1610612756,1514.1736313205436
-16.0,0021900114,22019,1610612756,PHX vs. MIA,2019-11-07,1526.7792602753361,1610612748,1502.5402792830846
-6.0,0021900115,22019,1610612757,POR @ LAC,2019-11-07,1473.984343023997,1610612746,1501.4207319274879
6.0,0021900115,22019,1610612746,LAC vs. POR,2019-11-07,1535.6047995783551,1610612757,1511.888528834094
6.0,0021900116,22019,1610612754,IND vs. DET,2019-11-08,1503.6678814001643,1610612765,1489.359468209572
-6.0,0021900116,22019,1610612765,DET @ IND,2019-11-08,1484.3707100313522,1610612754,1487.1921493425082
32.0,0021900117,22019,1610612753,ORL vs. MEM,2019-11-08,1478.8853159125879,1610612763,1507.3453690948588
-32.0,0021900117,22019,1610612763,MEM @ ORL,2019-11-08,1457.2600379988924,1610612753,1506.3599324594666
13.0,0021900118,22019,1610612739,CLE @ WAS,2019-11-08,1474.0571070851922,1610612764,1501.2502653965535
-13.0,0021900118,22019,1610612764,WAS vs. CLE,2019-11-08,1455.9160150373261,1610612739,1506.1780616399485
12.0,0021900119,22019,1610612758,SAC @ ATL,2019-11-08,1471.4960309482508,1610612737,1507.7196164890995
-12.0,0021900119,22019,1610612737,ATL vs. SAC,2019-11-08,1504.7666429940336,1610612758,1511.7077165266921
-6.0,0021900120,22019,1610612744,GSW @ MIN,2019-11-08,1449.2015462042666,1610612750,1501.7111277088288
6.0,0021900120,22019,1610612750,MIN vs. GSW,2019-11-08,1522.036659613609,1610612744,1500.8922857141706
18.0,0021900121,22019,1610612761,TOR @ NOP,2019-11-08,1541.1104417322076,1610612740,1491.5528459977654
-18.0,0021900121,22019,1610612740,NOP vs. TOR,2019-11-08,1438.4797427446056,1610612761,1498.219290584004
-4.0,0021900122,22019,1610612742,DAL vs. NYK,2019-11-08,1521.0706290867302,1610612752,1492.628610301946
4.0,0021900122,22019,1610612752,NYK @ DAL,2019-11-08,1449.263040163822,1610612742,1496.9941610055541
3.0,0021900123,22019,1610612743,DEN vs. PHI,2019-11-08,1543.282702557586,1610612755,1494.539128200865
-3.0,0021900123,22019,1610612755,PHI @ DEN,2019-11-08,1507.3626270636398,1610612743,1514.3813194218505
3.0,0021900124,22019,1610612762,UTA vs. MIL,2019-11-08,1534.685498522499,1610612749,1496.8675227962394
-3.0,0021900124,22019,1610612749,MIL @ UTA,2019-11-08,1537.1739562998296,1610612762,1510.0709607914441
4.0,0021900125,22019,1610612751,BKN @ POR,2019-11-08,1491.4660144760207,1610612757,1484.0142506404718
-4.0,0021900125,22019,1610612757,POR vs. BKN,2019-11-08,1464.2060270934803,1610612751,1505.6937403838463
-15.0,0021900126,22019,1610612748,MIA @ LAL,2019-11-08,1536.6274721611017,1610612747,1515.7493349398928
15.0,0021900126,22019,1610612747,LAL vs. MIA,2019-11-08,1551.737525194968,1610612748,1498.7835407881216
20.0,0021900127,22019,1610612738,BOS @ SAS,2019-11-09,1549.1809387740689,1610612759,1488.6074968955206
-20.0,0021900127,22019,1610612759,SAS vs. BOS,2019-11-09,1513.580480970199,1610612738,1498.3220585975216
-5.0,0021900128,22019,1610612766,CHA vs. NOP,2019-11-09,1494.351983370975,1610612740,1495.5897427658751
