game_id,team_id,game_date,matchup,days_since_last
0021900001,1610612740,2019-10-22,NOP @ TOR,10
0021900001,1610612761,2019-10-22,TOR vs. NOP,10
0021900002,1610612746,2019-10-22,LAC vs. LAL,10
0021900002,1610612747,2019-10-22,LAL @ LAC,10
0021900003,1610612741,2019-10-23,CHI @ CHA,10
0021900003,1610612766,2019-10-23,CHA vs. CHI,10
0021900004,1610612754,2019-10-23,IND vs. DET,10
0021900004,1610612765,2019-10-23,DET @ IND,10
0021900005,1610612753,2019-10-23,ORL vs. CLE,10
0021900005,1610612739,2019-10-23,CLE @ ORL,10
0021900006,1610612750,2019-10-23,MIN @ BKN,10
0021900006,1610612751,2019-10-23,BKN vs. MIN,10
0021900007,1610612763,2019-10-23,MEM @ MIA,10
0021900007,1610612748,2019-10-23,MIA vs. MEM,10
0021900008,1610612755,2019-10-23,PHI vs. BOS,10
0021900008,1610612738,2019-10-23,BOS @ PHI,10
0021900009,1610612764,2019-10-23,WAS @ DAL,10
0021900009,1610612742,2019-10-23,DAL vs. WAS,10
0021900010,1610612752,2019-10-23,NYK @ SAS,10
0021900010,1610612759,2019-10-23,SAS vs. NYK,10
0021900011,1610612762,2019-10-23,UTA vs. OKC,10
0021900011,1610612760,2019-10-23,OKC @ UTA,10
0021900012,1610612756,2019-10-23,PHX vs. SAC,10
0021900012,1610612758,2019-10-23,SAC @ PHX,10
0021900013,1610612757,2019-10-23,POR vs. DEN,10
0021900013,1610612743,2019-10-23,DEN @ POR,10
0021900014,1610612765,2019-10-24,DET vs. ATL,1
0021900014,1610612737,2019-10-24,ATL @ DET,10
0021900015,1610612749,2019-10-24,MIL @ HOU,10
0021900015,1610612745,2019-10-24,HOU vs. MIL,10
0021900016,1610612746,2019-10-24,LAC @ GSW,2
0021900016,1610612744,2019-10-24,GSW vs. LAC,10
0021900017,1610612761,2019-10-25,TOR @ BOS,3
0021900017,1610612738,2019-10-25,BOS vs. TOR,2
0021900018,1610612750,2019-10-25,MIN @ CHA,2
0021900018,1610612766,2019-10-25,CHA vs. MIN,2
0021900019,1610612751,2019-10-25,BKN vs. NYK,2
0021900019,1610612752,2019-10-25,NYK @ BKN,2
0021900020,1610612741,2019-10-25,CHI @ MEM,2
0021900020,1610612763,2019-10-25,MEM vs. CHI,2
0021900021,1610612740,2019-10-25,NOP vs. DAL,3
0021900021,1610612742,2019-10-25,DAL @ NOP,2
0021900022,1610612764,2019-10-25,WAS @ OKC,2
0021900022,1610612760,2019-10-25,OKC vs. WAS,2
0021900023,1610612743,2019-10-25,DEN vs. PHX,2
0021900023,1610612756,2019-10-25,PHX @ DEN,2
0021900024,1610612757,2019-10-25,POR @ SAC,2
0021900024,1610612758,2019-10-25,SAC vs. POR,2
0021900025,1610612747,2019-10-25,LAL vs. UTA,3
0021900025,1610612762,2019-10-25,UTA @ LAL,2
0021900026,1610612749,2019-10-26,MIL vs. MIA,2
0021900026,1610612748,2019-10-26,MIA @ MIL,3
0021900027,1610612755,2019-10-26,PHI @ DET,3
0021900027,1610612765,2019-10-26,DET vs. PHI,2
0021900028,1610612753,2019-10-26,ORL @ ATL,3
0021900028,1610612737,2019-10-26,ATL vs. ORL,2
0021900029,1610612738,2019-10-26,BOS @ NYK,1
0021900029,1610612752,2019-10-26,NYK vs. BOS,1
0021900030,1610612739,2019-10-26,CLE vs. IND,3
0021900030,1610612754,2019-10-26,IND @ CLE,3
0021900031,1610612741,2019-10-26,CHI vs. TOR,1
0021900031,1610612761,2019-10-26,TOR @ CHI,1
0021900032,1610612745,2019-10-26,HOU vs. NOP,2
0021900032,1610612740,2019-10-26,NOP @ HOU,1
0021900033,1610612764,2019-10-26,WAS @ SAS,1
0021900033,1610612759,2019-10-26,SAS vs. WAS,3
0021900034,1610612762,2019-10-26,UTA vs. SAC,1
0021900034,1610612758,2019-10-26,SAC @ UTA,1
0021900035,1610612746,2019-10-26,LAC @ PHX,2
0021900035,1610612756,2019-10-26,PHX vs. LAC,1
0021900036,1610612744,2019-10-27,GSW @ OKC,3
0021900036,1610612760,2019-10-27,OKC vs. GSW,2
0021900037,1610612763,2019-10-27,MEM vs. BKN,2
0021900037,1610612751,2019-10-27,BKN @ MEM,2
0021900038,1610612757,2019-10-27,POR @ DAL,2
0021900038,1610612742,2019-10-27,DAL vs. POR,2
0021900039,1610612750,2019-10-27,MIN vs. MIA,2
0021900039,1610612748,2019-10-27,MIA @ MIN,1
0021900040,1610612766,2019-10-27,CHA @ LAL,2
0021900040,1610612747,2019-10-27,LAL vs. CHA,2
0021900041,1610612754,2019-10-28,IND @ DET,2
0021900041,1610612765,2019-10-28,DET vs. IND,2
0021900042,1610612741,2019-10-28,CHI @ NYK,2
0021900042,1610612752,2019-10-28,NYK vs. CHI,2
0021900043,1610612755,2019-10-28,PHI @ ATL,2
0021900043,1610612737,2019-10-28,ATL vs. PHI,2
0021900044,1610612753,2019-10-28,ORL @ TOR,2
0021900044,1610612761,2019-10-28,TOR vs. ORL,2
0021900045,1610612745,2019-10-28,HOU vs. OKC,2
0021900045,1610612760,2019-10-28,OKC @ HOU,1
0021900046,1610612749,2019-10-28,MIL vs. CLE,2
0021900046,1610612739,2019-10-28,CLE @ MIL,2
0021900047,1610612740,2019-10-28,NOP vs. GSW,2
0021900047,1610612744,2019-10-28,GSW @ NOP,1
0021900048,1610612757,2019-10-28,POR @ SAS,1
0021900048,1610612759,2019-10-28,SAS vs. POR,2
0021900049,1610612756,2019-10-28,PHX vs. UTA,2
0021900049,1610612762,2019-10-28,UTA @ PHX,2
0021900050,1610612743,2019-10-28,DEN @ SAC,3
0021900050,1610612758,2019-10-28,SAC vs. DEN,2
0021900051,1610612746,2019-10-28,LAC vs. CHA,2
0021900051,1610612766,2019-10-28,CHA @ LAC,1
0021900052,1610612748,2019-10-29,MIA vs. ATL,2
0021900052,1610612737,2019-10-29,ATL @ MIA,1
0021900053,1610612743,2019-10-29,DEN vs. DAL,1
0021900053,1610612742,2019-10-29,DAL @ DEN,2
0021900054,1610612763,2019-10-29,MEM @ LAL,2
0021900054,1610612747,2019-10-29,LAL vs. MEM,2
0021900055,1610612741,2019-10-30,CHI @ CLE,2
0021900055,1610612739,2019-10-30,CLE vs. CHI,2
0021900056,1610612753,2019-10-30,ORL vs. NYK,2
0021900056,1610612752,2019-10-30,NYK @ ORL,2
0021900057,1610612755,2019-10-30,PHI vs. MIN,2
0021900057,1610612750,2019-10-30,MIN @ PHI,3
0021900058,1610612749,2019-10-30,MIL @ BOS,2
0021900058,1610612738,2019-10-30,BOS vs. MIL,4
0021900059,1610612754,2019-10-30,IND @ BKN,2
0021900059,1610612751,2019-10-30,BKN vs. IND,3
0021900060,1610612761,2019-10-30,TOR vs. DET,2
0021900060,1610612765,2019-10-30,DET @ TOR,2
0021900061,1610612745,2019-10-30,HOU @ WAS,2
0021900061,1610612764,2019-10-30,WAS vs. HOU,4
0021900062,1610612757,2019-10-30,POR @ OKC,2
0021900062,1610612760,2019-10-30,OKC vs. POR,2
0021900063,1610612746,2019-10-30,LAC @ UTA,2
0021900063,1610612762,2019-10-30,UTA vs. LAC,2
0021900064,1610612766,2019-10-30,CHA @ SAC,2
0021900064,1610612758,2019-10-30,SAC vs. CHA,2
0021900065,1610612756,2019-10-30,PHX @ GSW,2
0021900065,1610612744,2019-10-30,GSW vs. PHX,2
0021900066,1610612748,2019-10-31,MIA @ ATL,2
0021900066,1610612737,2019-10-31,ATL vs. MIA,2
0021900067,1610612743,2019-10-31,DEN @ NOP,2
0021900067,1610612740,2019-10-31,NOP vs. DEN,3
0021900068,1610612746,2019-10-31,LAC vs. SAS,1
0021900068,1610612759,2019-10-31,SAS @ LAC,3
0021900069,1610612745,2019-11-01,HOU @ BKN,2
0021900069,1610612751,2019-11-01,BKN vs. HOU,2
0021900070,1610612739,2019-11-01,CLE @ IND,2
0021900070,1610612754,2019-11-01,IND vs. CLE,2
0021900071,1610612753,2019-11-01,ORL vs. MIL,2
0021900071,1610612749,2019-11-01,MIL @ ORL,2
0021900072,1610612738,2019-11-01,BOS vs. NYK,2
0021900072,1610612752,2019-11-01,NYK @ BOS,2
0021900073,1610612741,2019-11-01,CHI vs. DET,2
0021900073,1610612765,2019-11-01,DET @ CHI,2
0021900074,1610612747,2019-11-01,LAL @ DAL,3
0021900074,1610612742,2019-11-01,DAL vs. LAL,3
0021900075,1610612762,2019-11-01,UTA @ SAC,2
0021900075,1610612758,2019-11-01,SAC vs. UTA,2
0021900076,1610612744,2019-11-01,GSW vs. SAS,2
0021900076,1610612759,2019-11-01,SAS @ GSW,1
0021900077,1610612740,2019-11-02,NOP @ OKC,2
0021900077,1610612760,2019-11-02,OKC vs. NOP,3
0021900078,1610612765,2019-11-02,DET vs. BKN,1
0021900078,1610612751,2019-11-02,BKN @ DET,1
0021900079,1610612753,2019-11-02,ORL vs. DEN,1
0021900079,1610612743,2019-11-02,DEN @ ORL,2
0021900080,1610612750,2019-11-02,MIN @ WAS,3
0021900080,1610612764,2019-11-02,WAS vs. MIN,3
0021900081,1610612756,2019-11-02,PHX @ MEM,3
0021900081,1610612763,2019-11-02,MEM vs. PHX,4
0021900082,1610612749,2019-11-02,MIL vs. TOR,1
0021900082,1610612761,2019-11-02,TOR @ MIL,3
0021900083,1610612766,2019-11-02,CHA @ GSW,3
0021900083,1610612744,2019-11-02,GSW vs. CHA,1
0021900084,1610612755,2019-11-02,PHI @ POR,3
0021900084,1610612757,2019-11-02,POR vs. PHI,3
0021900085,1610612741,2019-11-03,CHI @ IND,2
0021900085,1610612754,2019-11-03,IND vs. CHI,2
0021900086,1610612745,2019-11-03,HOU @ MIA,2
0021900086,1610612748,2019-11-03,MIA vs. HOU,3
0021900087,1610612758,2019-11-03,SAC @ NYK,2
0021900087,1610612752,2019-11-03,NYK vs. SAC,2
0021900088,1610612747,2019-11-03,LAL @ SAS,2
0021900088,1610612759,2019-11-03,SAS vs. LAL,2
0021900089,1610612739,2019-11-03,CLE vs. DAL,2
0021900089,1610612742,2019-11-03,DAL @ CLE,2
0021900090,1610612746,2019-11-03,LAC vs. UTA,3
0021900090,1610612762,2019-11-03,UTA @ LAC,2
0021900091,1610612764,2019-11-04,WAS vs. DET,2
0021900091,1610612765,2019-11-04,DET @ WAS,2
0021900092,1610612740,2019-11-04,NOP @ BKN,2
0021900092,1610612751,2019-11-04,BKN vs. NOP,2
0021900093,1610612745,2019-11-04,HOU @ MEM,1
0021900093,1610612763,2019-11-04,MEM vs. HOU,2
0021900094,1610612749,2019-11-04,MIL @ MIN,2
0021900094,1610612750,2019-11-04,MIN vs. MIL,2
0021900095,1610612755,2019-11-04,PHI @ PHX,2
0021900095,1610612756,2019-11-04,PHX vs. PHI,2
0021900096,1610612757,2019-11-04,POR @ GSW,2
0021900096,1610612744,2019-11-04,GSW vs. POR,2
0021900097,1610612766,2019-11-05,CHA vs. IND,3
0021900097,1610612754,2019-11-05,IND @ CHA,2
0021900098,1610612739,2019-11-05,CLE vs. BOS,2
0021900098,1610612738,2019-11-05,BOS @ CLE,4
0021900099,1610612737,2019-11-05,ATL vs. SAS,5
0021900099,1610612759,2019-11-05,SAS @ ATL,2
0021900100,1610612741,2019-11-05,CHI vs. LAL,2
0021900100,1610612747,2019-11-05,LAL @ CHI,2
0021900101,1610612753,2019-11-05,ORL @ OKC,3
0021900101,1610612760,2019-11-05,OKC vs. ORL,3
0021900102,1610612743,2019-11-05,DEN vs. MIA,3
0021900102,1610612748,2019-11-05,MIA @ DEN,2
0021900103,1610612765,2019-11-06,DET vs. NYK,2
0021900103,1610612752,2019-11-06,NYK @ DET,3
0021900104,1610612764,2019-11-06,WAS @ IND,2
0021900104,1610612754,2019-11-06,IND vs. WAS,1
0021900105,1610612741,2019-11-06,CHI @ ATL,1
0021900105,1610612737,2019-11-06,ATL vs. CHI,1
0021900106,1610612761,2019-11-06,TOR vs. SAC,4
0021900106,1610612758,2019-11-06,SAC @ TOR,3
0021900107,1610612745,2019-11-06,HOU vs. GSW,2
0021900107,1610612744,2019-11-06,GSW @ HOU,2
0021900108,1610612763,2019-11-06,MEM vs. MIN,2
0021900108,1610612750,2019-11-06,MIN @ MEM,2
0021900109,1610612753,2019-11-06,ORL @ DAL,1
0021900109,1610612742,2019-11-06,DAL vs. ORL,3
0021900110,1610612755,2019-11-06,PHI @ UTA,2
0021900110,1610612762,2019-11-06,UTA vs. PHI,3
0021900111,1610612746,2019-11-06,LAC vs. MIL,3
0021900111,1610612749,2019-11-06,MIL @ LAC,2
0021900112,1610612766,2019-11-07,CHA vs. BOS,2
0021900112,1610612738,2019-11-07,BOS @ CHA,2
0021900113,1610612759,2019-11-07,SAS vs. OKC,2
0021900113,1610612760,2019-11-07,OKC @ SAS,2
0021900114,1610612756,2019-11-07,PHX vs. MIA,3
0021900114,1610612748,2019-11-07,MIA @ PHX,2
0021900115,1610612757,2019-11-07,POR @ LAC,3
0021900115,1610612746,2019-11-07,LAC vs. POR,1
0021900116,1610612754,2019-11-08,IND vs. DET,2
0021900116,1610612765,2019-11-08,DET @ IND,2
0021900117,1610612753,2019-11-08,ORL vs. MEM,2
0021900117,1610612763,2019-11-08,MEM @ ORL,2
0021900118,1610612764,2019-11-08,WAS vs. CLE,2
0021900118,1610612739,2019-11-08,CLE @ WAS,3
0021900119,1610612758,2019-11-08,SAC @ ATL,2
0021900119,1610612737,2019-11-08,ATL vs. SAC,2
0021900120,1610612750,2019-11-08,MIN vs. GSW,2
0021900120,1610612744,2019-11-08,GSW @ MIN,2
0021900121,1610612740,2019-11-08,NOP vs. TOR,4
0021900121,1610612761,2019-11-08,TOR @ NOP,2
0021900122,1610612742,2019-11-08,DAL vs. NYK,2
0021900122,1610612752,2019-11-08,NYK @ DAL,2
0021900123,1610612755,2019-11-08,PHI @ DEN,2
0021900123,1610612743,2019-11-08,DEN vs. PHI,3
0021900124,1610612749,2019-11-08,MIL @ UTA,2
0021900124,1610612762,2019-11-08,UTA vs. MIL,2
0021900125,1610612757,2019-11-08,POR vs. BKN,1
0021900125,1610612751,2019-11-08,BKN @ POR,4
0021900126,1610612747,2019-11-08,LAL vs. MIA,3
0021900126,1610612748,2019-11-08,MIA @ LAL,1
0021900127,1610612738,2019-11-09,BOS @ SAS,2
0021900127,1610612759,2019-11-09,SAS vs. BOS,2
0021900128,1610612766,2019-11-09,CHA vs. NOP,2
0021900128,1610612740,2019-11-09,NOP @ CHA,1
0021900129,1610612745,2019-11-09,HOU @ CHI,3
0021900129,1610612741,2019-11-09,CHI vs. HOU,3
0021900130,1610612763,2019-11-09,MEM vs. DAL,1
0021900130,1610612742,2019-11-09,DAL @ MEM,1
0021900131,1610612744,2019-11-09,GSW @ OKC,1
0021900131,1610612760,2019-11-09,OKC vs. GSW,2
0021900132,1610612743,2019-11-10,DEN @ MIN,2
0021900132,1610612750,2019-11-10,MIN vs. DEN,2
0021900133,1610612753,2019-11-10,ORL vs. IND,2
0021900133,1610612754,2019-11-10,IND @ ORL,2
0021900134,1610612755,2019-11-10,PHI vs. CHA,2
0021900134,1610612766,2019-11-10,CHA @ PHI,1
0021900135,1610612749,2019-11-10,MIL @ OKC,2
0021900135,1610612760,2019-11-10,OKC vs. MIL,1
0021900136,1610612739,2019-11-10,CLE @ NYK,2
0021900136,1610612752,2019-11-10,NYK vs. CLE,2
0021900137,1610612756,2019-11-10,PHX vs. BKN,3
0021900137,1610612751,2019-11-10,BKN @ PHX,2
0021900138,1610612757,2019-11-10,POR vs. ATL,2
0021900138,1610612737,2019-11-10,ATL @ POR,2
0021900139,1610612761,2019-11-10,TOR @ LAL,2
0021900139,1610612747,2019-11-10,LAL vs. TOR,2
0021900140,1610612750,2019-11-11,MIN @ DET,1
0021900140,1610612765,2019-11-11,DET vs. MIN,3
0021900141,1610612738,2019-11-11,BOS vs. DAL,2
0021900141,1610612742,2019-11-11,DAL @ BOS,2
0021900142,1610612745,2019-11-11,HOU @ NOP,2
0021900142,1610612740,2019-11-11,NOP vs. HOU,2
0021900143,1610612763,2019-11-11,MEM @ SAS,2
0021900143,1610612759,2019-11-11,SAS vs. MEM,2
0021900144,1610612744,2019-11-11,GSW vs. UTA,2
0021900144,1610612762,2019-11-11,UTA @ GSW,3
0021900145,1610612746,2019-11-11,LAC vs. TOR,4
0021900145,1610612761,2019-11-11,TOR @ LAC,1
0021900146,1610612754,2019-11-12,IND vs. OKC,2
0021900146,1610612760,2019-11-12,OKC @ IND,2
0021900147,1610612755,2019-11-12,PHI vs. CLE,2
0021900147,1610612739,2019-11-12,CLE @ PHI,2
0021900148,1610612765,2019-11-12,DET @ MIA,1
0021900148,1610612748,2019-11-12,MIA vs. DET,4
0021900149,1610612741,2019-11-12,CHI vs. NYK,3
0021900149,1610612752,2019-11-12,NYK @ CHI,2
0021900150,1610612743,2019-11-12,DEN vs. ATL,2
0021900150,1610612737,2019-11-12,ATL @ DEN,2
0021900151,1610612756,2019-11-12,PHX vs. LAL,2
0021900151,1610612747,2019-11-12,LAL @ PHX,2
0021900152,1610612751,2019-11-12,BKN @ UTA,2
0021900152,1610612762,2019-11-12,UTA vs. BKN,1
0021900153,1610612757,2019-11-12,POR @ SAC,2
0021900153,1610612758,2019-11-12,SAC vs. POR,4
0021900154,1610612763,2019-11-13,MEM @ CHA,2
0021900154,1610612766,2019-11-13,CHA vs. MEM,3
0021900155,1610612755,2019-11-13,PHI @ ORL,1
0021900155,1610612753,2019-11-13,ORL vs. PHI,3
0021900156,1610612764,2019-11-13,WAS @ BOS,5
0021900156,1610612738,2019-11-13,BOS vs. WAS,2
0021900157,1610612746,2019-11-13,LAC @ HOU,2
0021900157,1610612745,2019-11-13,HOU vs. LAC,2
0021900158,1610612750,2019-11-13,MIN vs. SAS,2
0021900158,1610612759,2019-11-13,SAS @ MIN,2
0021900159,1610612744,2019-11-13,GSW @ LAL,2
0021900159,1610612747,2019-11-13,LAL vs. GSW,1
0021900160,1610612757,2019-11-13,POR vs. TOR,1
0021900160,1610612761,2019-11-13,TOR @ POR,2
0021900161,1610612739,2019-11-14,CLE vs. MIA,2
0021900161,1610612748,2019-11-14,MIA @ CLE,2
0021900162,1610612742,2019-11-14,DAL @ NYK,3
0021900162,1610612752,2019-11-14,NYK vs. DAL,2
0021900163,1610612749,2019-11-14,MIL vs. CHI,4
0021900163,1610612741,2019-11-14,CHI @ MIL,2
0021900164,1610612746,2019-11-14,LAC @ NOP,1
0021900164,1610612740,2019-11-14,NOP vs. LAC,3
0021900165,1610612756,2019-11-14,PHX vs. ATL,2
0021900165,1610612737,2019-11-14,ATL @ PHX,2
0021900166,1610612743,2019-11-14,DEN vs. BKN,2
0021900166,1610612751,2019-11-14,BKN @ DEN,2
0021900167,1610612766,2019-11-15,CHA vs. DET,2
0021900167,1610612765,2019-11-15,DET @ CHA,3
0021900168,1610612753,2019-11-15,ORL vs. SAS,2
0021900168,1610612759,2019-11-15,SAS @ ORL,2
0021900169,1610612745,2019-11-15,HOU vs. IND,2
0021900169,1610612754,2019-11-15,IND @ HOU,3
0021900170,1610612763,2019-11-15,MEM vs. UTA,2
0021900170,1610612762,2019-11-15,UTA @ MEM,3
0021900171,1610612750,2019-11-15,MIN vs. WAS,2
0021900171,1610612764,2019-11-15,WAS @ MIN,2
0021900172,1610612755,2019-11-15,PHI @ OKC,2
0021900172,1610612760,2019-11-15,OKC vs. PHI,3
0021900173,1610612744,2019-11-15,GSW vs. BOS,2
0021900173,1610612738,2019-11-15,BOS @ GSW,2
0021900174,1610612747,2019-11-15,LAL vs. SAC,2
0021900174,1610612758,2019-11-15,SAC @ LAL,3
0021900175,1610612741,2019-11-16,CHI vs. BKN,2
0021900175,1610612751,2019-11-16,BKN @ CHI,2
0021900176,1610612749,2019-11-16,MIL @ IND,2
0021900176,1610612754,2019-11-16,IND vs. MIL,1
0021900177,1610612766,2019-11-16,CHA @ NYK,1
0021900177,1610612752,2019-11-16,NYK vs. CHA,2
0021900178,1610612740,2019-11-16,NOP @ MIA,2
0021900178,1610612748,2019-11-16,MIA vs. NOP,2
0021900179,1610612745,2019-11-16,HOU @ MIN,1
0021900179,1610612750,2019-11-16,MIN vs. HOU,1
0021900180,1610612761,2019-11-16,TOR @ DAL,3
0021900180,1610612742,2019-11-16,DAL vs. TOR,2
0021900181,1610612757,2019-11-16,POR @ SAS,3
0021900181,1610612759,2019-11-16,SAS vs. POR,1
0021900182,1610612746,2019-11-16,LAC vs. ATL,2
0021900182,1610612737,2019-11-16,ATL @ LAC,2
0021900183,1610612755,2019-11-17,PHI @ CLE,2
0021900183,1610612739,2019-11-17,CLE vs. PHI,3
0021900184,1610612738,2019-11-17,BOS @ SAC,2
0021900184,1610612758,2019-11-17,SAC vs. BOS,2
0021900185,1610612753,2019-11-17,ORL vs. WAS,2
0021900185,1610612764,2019-11-17,WAS @ ORL,2
0021900186,1610612743,2019-11-17,DEN @ MEM,3
0021900186,1610612763,2019-11-17,MEM vs. DEN,2
0021900187,1610612740,2019-11-17,NOP vs. GSW,1
0021900187,1610612744,2019-11-17,GSW @ NOP,2
0021900188,1610612747,2019-11-17,LAL vs. ATL,2
0021900188,1610612737,2019-11-17,ATL @ LAL,1
0021900189,1610612739,2019-11-18,CLE @ NYK,1
0021900189,1610612752,2019-11-18,NYK vs. CLE,2
0021900190,1610612754,2019-11-18,IND @ BKN,2
0021900190,1610612751,2019-11-18,BKN vs. IND,2
0021900191,1610612766,2019-11-18,CHA @ TOR,2
0021900191,1610612761,2019-11-18,TOR vs. CHA,2
0021900192,1610612749,2019-11-18,MIL @ CHI,2
0021900192,1610612741,2019-11-18,CHI vs. MIL,2
0021900193,1610612745,2019-11-18,HOU vs. POR,2
0021900193,1610612757,2019-11-18,POR @ HOU,2
0021900194,1610612742,2019-11-18,DAL vs. SAS,2
0021900194,1610612759,2019-11-18,SAS @ DAL,2
0021900195,1610612756,2019-11-18,PHX vs. BOS,4
0021900195,1610612738,2019-11-18,BOS @ PHX,1
0021900196,1610612750,2019-11-18,MIN @ UTA,2
0021900196,1610612762,2019-11-18,UTA vs. MIN,3
0021900197,1610612746,2019-11-18,LAC vs. OKC,2
0021900197,1610612760,2019-11-18,OKC @ LAC,3
0021900198,1610612763,2019-11-19,MEM vs. GSW,2
0021900198,1610612744,2019-11-19,GSW @ MEM,2
0021900199,1610612757,2019-11-19,POR @ NOP,1
0021900199,1610612740,2019-11-19,NOP vs. POR,2
0021900200,1610612756,2019-11-19,PHX @ SAC,1
0021900200,1610612758,2019-11-19,SAC vs. PHX,2
0021900201,1610612747,2019-11-19,LAL vs. OKC,2
0021900201,1610612760,2019-11-19,OKC @ LAL,1
0021900202,1610612755,2019-11-20,PHI vs. NYK,3
0021900202,1610612752,2019-11-20,NYK @ PHI,2
0021900203,1610612764,2019-11-20,WAS vs. SAS,3
0021900203,1610612759,2019-11-20,SAS @ WAS,2
0021900204,1610612749,2019-11-20,MIL @ ATL,2
0021900204,1610612737,2019-11-20,ATL vs. MIL,3
0021900205,1610612766,2019-11-20,CHA @ BKN,2
0021900205,1610612751,2019-11-20,BKN vs. CHA,2
0021900206,1610612739,2019-11-20,CLE @ MIA,2
0021900206,1610612748,2019-11-20,MIA vs. CLE,4
0021900207,1610612753,2019-11-20,ORL @ TOR,3
0021900207,1610612761,2019-11-20,TOR vs. ORL,2
0021900208,1610612744,2019-11-20,GSW @ DAL,1
0021900208,1610612742,2019-11-20,DAL vs. GSW,2
0021900209,1610612741,2019-11-20,CHI vs. DET,2
0021900209,1610612765,2019-11-20,DET @ CHI,5
0021900210,1610612750,2019-11-20,MIN vs. UTA,2
0021900210,1610612762,2019-11-20,UTA @ MIN,2
0021900211,1610612745,2019-11-20,HOU @ DEN,2
0021900211,1610612743,2019-11-20,DEN vs. HOU,3
0021900212,1610612746,2019-11-20,LAC vs. BOS,2
0021900212,1610612738,2019-11-20,BOS @ LAC,2
0021900213,1610612757,2019-11-21,POR @ MIL,2
0021900213,1610612749,2019-11-21,MIL vs. POR,1
0021900214,1610612756,2019-11-21,PHX vs. NOP,2
0021900214,1610612740,2019-11-21,NOP @ PHX,2
0021900215,1610612765,2019-11-22,DET vs. ATL,2
0021900215,1610612737,2019-11-22,ATL @ DET,2
0021900216,1610612764,2019-11-22,WAS vs. CHA,2
0021900216,1610612766,2019-11-22,CHA @ WAS,2
0021900217,1610612751,2019-11-22,BKN vs. SAC,2
0021900217,1610612758,2019-11-22,SAC @ BKN,3
0021900218,1610612755,2019-11-22,PHI vs. SAS,2
0021900218,1610612759,2019-11-22,SAS @ PHI,2
0021900219,1610612741,2019-11-22,CHI vs. MIA,2
0021900219,1610612748,2019-11-22,MIA @ CHI,2
0021900220,1610612747,2019-11-22,LAL @ OKC,3
0021900220,1610612760,2019-11-22,OKC vs. LAL,3
0021900221,1610612739,2019-11-22,CLE @ DAL,2
0021900221,1610612742,2019-11-22,DAL vs. CLE,2
0021900222,1610612743,2019-11-22,DEN vs. BOS,2
0021900222,1610612738,2019-11-22,BOS @ DEN,2
0021900223,1610612744,2019-11-22,GSW @ UTA,2
0021900223,1610612762,2019-11-22,UTA vs. GSW,2
0021900224,1610612746,2019-11-22,LAC vs. HOU,2
0021900224,1610612745,2019-11-22,HOU @ LAC,2
0021900225,1610612756,2019-11-23,PHX @ MIN,2
0021900225,1610612750,2019-11-23,MIN vs. PHX,3
0021900226,1610612741,2019-11-23,CHI @ CHA,1
0021900226,1610612766,2019-11-23,CHA vs. CHI,1
0021900227,1610612753,2019-11-23,ORL @ IND,3
0021900227,1610612754,2019-11-23,IND vs. ORL,5
0021900228,1610612761,2019-11-23,TOR @ ATL,3
0021900228,1610612737,2019-11-23,ATL vs. TOR,1
0021900229,1610612752,2019-11-23,NYK vs. SAS,3
0021900229,1610612759,2019-11-23,SAS @ NYK,1
0021900230,1610612755,2019-11-23,PHI vs. MIA,1
0021900230,1610612748,2019-11-23,MIA @ PHI,1
0021900231,1610612757,2019-11-23,POR @ CLE,2
0021900231,1610612739,2019-11-23,CLE vs. POR,1
0021900232,1610612763,2019-11-23,MEM vs. LAL,4
0021900232,1610612747,2019-11-23,LAL @ MEM,1
0021900233,1610612749,2019-11-23,MIL vs. DET,2
0021900233,1610612765,2019-11-23,DET @ MIL,1
0021900234,1610612740,2019-11-23,NOP @ UTA,2
0021900234,1610612762,2019-11-23,UTA vs. NOP,1
0021900235,1610612745,2019-11-24,HOU vs. DAL,2
0021900235,1610612742,2019-11-24,DAL @ HOU,2
0021900236,1610612751,2019-11-24,BKN @ NYK,2
0021900236,1610612752,2019-11-24,NYK vs. BKN,1
0021900237,1610612764,2019-11-24,WAS vs. SAC,2
0021900237,1610612758,2019-11-24,SAC @ WAS,2
0021900238,1610612743,2019-11-24,DEN vs. PHX,2
0021900238,1610612756,2019-11-24,PHX @ DEN,1
0021900239,1610612746,2019-11-24,LAC vs. NOP,2
0021900239,1610612740,2019-11-24,NOP @ LAC,1
0021900240,1610612739,2019-11-25,CLE vs. BKN,2
0021900240,1610612751,2019-11-25,BKN @ CLE,1
0021900241,1610612753,2019-11-25,ORL @ DET,2
0021900241,1610612765,2019-11-25,DET vs. ORL,2
0021900242,1610612763,2019-11-25,MEM @ IND,2
0021900242,1610612754,2019-11-25,IND vs. MEM,2
0021900243,1610612750,2019-11-25,MIN @ ATL,2
0021900243,1610612737,2019-11-25,ATL vs. MIN,2
0021900244,1610612738,2019-11-25,BOS vs. SAC,3
0021900244,1610612758,2019-11-25,SAC @ BOS,1
0021900245,1610612766,2019-11-25,CHA @ MIA,2
0021900245,1610612748,2019-11-25,MIA vs. CHA,2
0021900246,1610612755,2019-11-25,PHI @ TOR,2
0021900246,1610612761,2019-11-25,TOR vs. PHI,2
0021900247,1610612757,2019-11-25,POR @ CHI,2
0021900247,1610612741,2019-11-25,CHI vs. POR,2
